エ〜,え〜,114,114,48,-6.6511
エ〜,え〜,19,19,48,-8.2004
エイガ,映画,1285,1285,179,-7.2143
エイキョウ,影響,1283,1283,356,-6.7775
エイギョウ,営業,1283,1283,494,-7.9116
エイギョウショ,営業所,1292,1292,280,-7.0728
エイコク,英国,1294,1294,240,-7.1923
エイゴ,英語,1285,1285,340,-7.9365
エイプリルフール,エイプリルフール,1289,1289,363,-8.2683
エェ,えぇ,114,114,48,-6.6431
エェ,えぇ,19,19,48,-8.0820
エエ,良え,19,19,48,-5.3016
エエ,ええ,114,114,420,-5.9021
エエ,ええ,52,52,420,-7.0367
エエ,ええ,19,19,48,-7.3696
エガキ,描き,689,689,438,-5.2552
エガク,描く,679,679,438,-5.2145
エガケ,描け,685,685,438,-5.2145
エジプト,エジプト,1294,1294,359,-7.3616
エスエヌエス,SNS,1288,1288,363,-7.9445
エッ,えっ,114,114,80,-6.5309
エッ,えっ,3,3,80,-7.6970
エッ,えっ,19,19,80,-7.7290
エト,えと,2,2,437,-7.9660
エド,江戸,1293,1293,108,-7.1949
エドジダイ,江戸時代,1288,1288,94,-8.1911
エラウ,偉う,31,31,420,-7.7964
エラウ,えらう,31,31,420,-8.3216
エラカレ,偉かれ,29,29,420,-7.7888
エラカレ,えらかれ,29,29,420,-8.3140
エラキ,偉き,21,21,420,-7.7891
エラキ,えらき,21,21,420,-8.3143
エラク,偉く,35,35,420,-7.8719
エラシ,偉し,23,23,420,-7.7963
エラシ,えらし,23,23,420,-8.3215
エラビ,選び,759,759,481,-4.6711
エラブ,選ぶ,754,754,481,-4.6682
エラベ,選べ,757,757,481,-4.6670
エル,得る,619,619,481,-6.4467
エル,得る,919,919,481,-7.7336
エロ,得ろ,623,623,481,-6.4221
エンジ,演じ,625,625,258,-7.6615
エンジル,演じる,619,619,477,-7.7450
エンジロ,演じろ,623,623,477,-7.7204
エンズ,演ず,593,593,477,-6.8583
エンズル,演ずる,592,592,477,-6.8598
エンソウ,演奏,1283,1283,132,-7.9132
エー,えー,114,114,80,-6.5331
エー,えー,19,19,80,-7.9508
エー,えー,2,2,80,-8.1769
