ロイター,ロイター,1292,1292,209,-9.7337
ロウドウ,労働,1283,1283,42,-8.9735
ロウドウシャ,労働者,1288,1288,42,-9.1410
ロウドウトウ,労働党,1292,1292,430,-9.0070
ロクイ,6位,1288,1288,318,-9.7631
ロクオン,録音,1283,1283,478,-8.7297
ロクガ,録画,1283,1283,20,-9.4078
ロクガツ,6月,1288,1288,195,-7.6127
ロクガツツイタチ,6月1日,1288,1288,195,-9.8659
ロクゴウ,6号,1293,1293,332,-9.2843
ロクジ,6時,1288,1288,380,-9.8582
ロクニ,ろくに,1281,1281,268,-9.6941
ロクニン,6人,1288,1288,387,-9.5176
ロクネン,6年,1288,1288,299,-8.8891
ロコツ,露骨,1287,1287,66,-9.8402
ロゴ,ロゴ,1285,1285,242,-9.5947
ロサンゼルス,ロサンゼルス,1293,1293,138,-8.2553
ロシア,ロシア,1294,1294,240,-5.9396
ロシュツ,露出,1283,1283,182,-9.7739
ロス,ロス,1293,1293,149,-8.6762
ロス,ロス,1290,1290,149,-9.8100
ロセン,路線,1285,1285,469,-7.8792
ロセンバス,路線バス,1288,1288,162,-9.5142
ロッカイ,6回,1288,1288,134,-9.5895
ロッキード,ロッキード,1292,1292,413,-9.9024
ロック,ロック,1283,1283,412,-8.7224
ロッテ,ロッテ,1292,1292,310,-8.2545
ロッポンギ,六本木,1293,1293,2,-9.5059
ロバート,ロバート,1291,1291,255,-8.5148
ロビンソン,ロビンソン,1290,1290,255,-9.8701
ロボット,ロボット,1285,1285,190,-9.4621
ロム,ROM,1289,1289,431,-9.5832
ロン,ロン,1291,1291,25,-8.7058
ロンジ,論じ,625,625,52,-9.2234
ロンジル,論じる,619,619,88,-9.4863
ロンジロ,論じろ,623,623,88,-9.4617
ロンズ,論ず,593,593,481,-7.0517
ロンズル,論ずる,592,592,481,-7.0532
ロンソウ,論争,1283,1283,216,-9.5425
ロンドン,ロンドン,1293,1293,463,-7.2222
ロンブン,論文,1285,1285,59,-9.2055
ロー,ろー,1287,1287,80,-8.7111
ロー,ロー,1290,1290,255,-8.9178
ローズ,ローズ,1291,1291,255,-8.8208
ローソン,ローソン,1290,1290,35,-8.5009
ローマ,ローマ,1293,1293,446,-7.2728
ローマテイコク,ローマ帝国,1294,1294,359,-8.5461
ローラ,ローラ,1292,1292,25,-9.6349
ローランド,ローランド,1292,1292,255,-9.8322
ローレンス,ローレンス,1291,1291,255,-9.9133
