ホウ,ほう,1310,1310,48,-6.3934
ホウガ,方が,1310,148,17,-7.0293
ホウコク,報告,1283,1283,375,-7.7018
ホウソウ,放送,1283,1283,305,-6.5502
ホウソウキョク,放送局,1292,1292,305,-7.8881
ホウフ,豊富,1287,1287,169,-7.9426
ホウホウ,方法,1285,1285,468,-7.3292
ホカ,ほか,1314,1314,414,-5.9460
ホシ,ほし,133,133,437,-3.9271
ホシ,欲し,133,133,427,-4.0865
ホシ,ほし,45,45,17,-5.1178
ホシ,ほし,39,39,17,-5.1926
ホシ,欲し,45,45,17,-5.2789
ホシ,欲し,39,39,17,-5.3537
ホシイ,ほしい,137,137,17,-3.5786
ホシイ,欲しい,137,137,17,-3.7361
ホシイ,欲しい,43,43,17,-5.9561
ホシイ,ほしい,43,43,17,-7.4015
ホシイ〜,欲しい〜,43,43,17,-6.8413
ホシイッ,欲しいっ,43,43,17,-6.8219
ホシイー,欲しいー,43,43,17,-6.8453
ホシカレ,ほしかれ,48,48,17,-5.1004
ホシカレ,欲しかれ,48,48,17,-5.2614
ホシキ,ほしき,44,44,17,-5.1009
ホシキ,欲しき,44,44,17,-5.2620
ホシク,ほしく,145,145,247,-4.6321
ホシク,欲しく,145,145,247,-4.6553
ホシク,ほしく,51,51,17,-5.2628
ホシク,欲しく,51,51,17,-5.4239
ホシュウ,ほしゅう,49,49,17,-5.1004
ホシュウ,欲しゅう,49,49,17,-5.2614
ホソカレ,細かれ,29,29,333,-7.9904
ホソキ,細き,21,21,333,-7.9907
ホッカイドウ,北海道,1293,1293,397,-6.6702
ホトンド,ほとんど,1281,1281,468,-5.8029
ホド,ほど,354,354,48,-2.8635
ホドコシ,施し,735,735,258,-7.5089
ホドコス,施す,731,731,481,-7.6524
ホドコセ,施せ,734,734,481,-7.6451
ホボ,ほぼ,1281,1281,468,-6.0059
ホメ,褒め,625,625,301,-7.9402
ホラ,ほら,3,3,420,-7.3030
ホンコン,香港,1293,1293,240,-7.5352
ホンジツ,本日,1314,1314,244,-7.0533
ホント,ほんと,3,3,80,-5.9021
ホントウニ,本当に,1281,1281,17,-5.3073
ホントウハ,本当は,1281,1281,17,-7.8209
ホントニ,ほんとに,1281,1281,244,-7.0260
ホンノ,ほんの,1315,1315,143,-7.9844
ホンライ,本来,1314,1314,468,-6.9280
