ライゲツ,来月,1314,1314,193,-8.8747
ライシュウ,来週,1314,1314,244,-8.1169
ライター,ライター,1285,1285,324,-9.5768
ライニチ,来日,1283,1283,271,-9.3775
ライネン,来年,1314,1314,17,-7.9611
ライフ,LIFE,1292,1292,40,-9.4154
ライフ,Life,1289,1289,367,-9.4629
ライブ,ライブ,1285,1285,172,-8.2005
ライブ,LIVE,1288,1288,172,-9.6121
ライレキ,来歴,1285,1285,59,-8.7884
ライン,LINE,1289,1289,363,-6.6583
ライン,ライン,1285,1285,64,-9.0209
ラウンド,ラウンド,1300,1300,283,-9.0515
ラオス,ラオス,1294,1294,240,-9.1056
ラガ,らが,1298,148,17,-9.6143
ラクセン,落選,1283,1283,125,-9.3300
ラシ,らし,375,375,307,-3.4503
ラシ,らし,387,387,307,-3.4618
ラシイ,らしい,383,383,48,-3.1647
ラシイデス,らしいです,383,460,17,-9.4739
ラシキ,らしき,385,385,155,-3.4467
ラシク,らしく,399,399,127,-3.7157
ラシクッ,らしくっ,399,399,48,-4.0478
ラジオ,ラジオ,1285,1285,305,-8.7690
ラジオホウソウ,ラジオ放送,1292,1292,305,-9.0980
ラジュラ,ラジュラ,1291,1291,501,-8.6703
ラッキー,ラッキー,1287,1287,51,-8.9530
ラッシャイ,らっしゃい,1246,1246,420,-4.5021
ラッシャイ,らっしゃい,1238,1238,420,-4.6018
ラッシャル,らっしゃる,1218,1218,54,-4.3454
ラッシャル,らっしゃる,1091,1091,54,-7.9210
ラトビア,ラトビア,1294,1294,19,-9.5045
ラバウル,ラバウル,1293,1293,37,-9.2627
ラフ,ラフ,1287,1287,64,-9.3581
ラブ,Love,1289,1289,367,-9.1178
ラヘン,らへん,1298,1298,501,-9.5838
ラレ,られ,876,876,356,-3.7371
ラレタ,られた,876,435,17,-7.8755
ラレテ,られて,876,307,17,-7.7370
ラレテイ,られてい,876,930,17,-9.1699
ラレテイタ,られていた,876,435,17,-9.5950
ラレテイル,られている,876,919,17,-8.5687
ラレナイ,られない,873,473,17,-8.1243
ラレマス,られます,876,491,17,-9.0981
ラレル,られる,870,870,471,-3.6838
ラレルコト,られること,870,1310,17,-9.5619
ラレルノ,られるの,870,1310,17,-9.2999
ラレルヨウ,られるよう,870,1312,17,-9.3565
ランキング,ランキング,1285,1285,318,-9.0808
ラーメン,ラーメン,1285,1285,442,-9.4861
