ケイエイ,経営,1283,1283,269,-7.8502
ケイカク,計画,1283,1283,494,-7.2149
ケイケン,経験,1283,1283,334,-6.9054
ケイコウ,傾向,1285,1285,351,-8.6248
ケイサイ,掲載,1283,1283,375,-7.7409
ケイサン,計算,1283,1283,375,-8.1745
ケイザイ,経済,1285,1285,79,-8.4052
ケイシキ,形式,1285,1285,45,-8.3118
ケイシチョウ,警視庁,1292,1292,265,-8.4303
ケイショウ,継承,1283,1283,375,-8.6255
ケイセイ,形成,1283,1283,375,-7.8830
ケイゾク,継続,1283,1283,182,-7.8996
ケイバジョウ,競馬場,1293,1293,165,-8.4948
ケイヤク,契約,1283,1283,306,-7.5898
ケイユ,経由,1283,1283,162,-8.2900
ケイレキ,経歴,1285,1285,334,-8.6121
ケエ,濃え,19,19,242,-8.6327
ケサ,今朝,1314,1314,420,-8.2657
ケシ,消し,735,735,258,-6.8697
ケス,消す,731,731,438,-7.0315
ケセ,消せ,734,734,438,-7.0242
ケッカ,結果,1314,1314,282,-5.4071
ケッカハ,結果は,1314,261,17,-8.2455
ケッキョク,結局,1314,1314,282,-6.4022
ケッコウ,結構,1281,1281,17,-6.4536
ケッコウ,けっこう,1281,1281,420,-8.4024
ケッコン,結婚,1283,1283,97,-7.1876
ケッシテ,決して,1281,1281,268,-7.3020
ケッセイ,結成,1283,1283,131,-8.0315
ケッテイ,決定,1283,1283,375,-7.4660
ケツロン,結論,1283,1283,468,-8.6453
ケド,けど,301,301,17,-2.4058
ケド,けど,555,555,17,-7.3660
ケドネ,けどね,301,279,17,-8.2619
ケドモ,けども,300,300,420,-3.8288
ケリ,けり,519,519,495,-4.6464
ケル,ける,520,520,495,-4.6496
ケレド,けれど,301,301,17,-5.0179
ケレド,けれど,555,555,17,-7.9550
ケレドモ,けれども,302,302,252,-3.8905
ケンキュウ,研究,1283,1283,239,-6.8305
ケンキュウカイ,研究会,1292,1292,300,-8.2708
ケンコウ,健康,1287,1287,402,-6.9278
ケンサ,検査,1283,1283,257,-8.3701
ケンサク,検索,1283,1283,363,-7.5690
ケンセツ,建設,1283,1283,375,-7.4438
ケンチク,建築,1283,1283,84,-8.3986
ケンチョ,顕著,1287,1287,169,-8.5419
ケントウ,検討,1283,1283,375,-7.5634
ケース,ケース,1285,1285,468,-8.6363
