ナァ,なぁ,275,275,420,-4.2969
ナァ,なァ,278,278,420,-4.5703
ナァー,なぁー,277,277,501,-4.2976
ナア,なあ,275,275,17,-5.2398
ナイ,ない,473,473,468,-1.8979
ナイ,ない,482,482,468,-2.1746
ナイ,ない,20,20,468,-3.4755
ナイ,無い,384,384,481,-3.8294
ナウ,なう,32,32,468,-2.1172
ナウ,無う,32,32,481,-5.2979
ナオ,なお,555,555,468,-5.0335
ナオシ,直し,1056,1056,445,-4.0158
ナオス,直す,1040,1040,481,-4.1216
ナオセ,直せ,1052,1052,47,-4.1279
ナカレ,なかれ,30,30,468,-2.1172
ナカレ,無かれ,30,30,481,-5.2979
ナガラ,ながら,314,314,282,-2.7301
ナキ,なき,22,22,468,-2.1172
ナキ,なき,474,474,495,-2.1849
ナキ,無き,386,386,495,-4.1031
ナキ,無き,22,22,481,-5.2979
ナク,なく,36,36,468,-2.1850
ナク,なく,481,481,468,-2.5033
ナク,無く,400,400,43,-4.0412
ナクッ,なくっ,481,481,17,-2.7253
ナクッ,なくっ,36,36,17,-4.2673
ナサイ,なさい,1237,1237,17,-3.6578
ナサイ,なさい,1245,1245,17,-4.0137
ナサル,なさる,1217,1217,495,-4.0151
ナサレ,なされ,1233,1233,479,-4.0127
ナシ,なし,24,24,468,-2.1172
ナシ,なし,475,475,258,-2.1849
ナゾ,なぞ,343,343,80,-4.7837
ナド,など,344,344,442,-2.2760
ナリ,なり,788,788,471,-3.2643
ナリ,なり,1200,1200,471,-3.4259
ナリ,なり,345,345,471,-3.6461
ナリ,なり,530,530,471,-3.8457
ナリ,なり,315,315,471,-4.2509
ナリ,なり,365,365,471,-4.3256
ナル,なる,772,772,471,-3.0967
ナル,なる,1096,1096,471,-3.4967
ナル,なる,532,532,471,-3.6390
ナレ,なれ,784,784,471,-3.2530
ナレ,なれ,536,536,47,-3.9420
ナンカ,なんか,346,346,17,-3.2981
ナンカ,なんか,2,2,17,-4.0239
ナンゾ,なんぞ,347,347,420,-4.4399
ナンテ,なんて,348,348,17,-2.9086
ナー,なー,276,276,80,-3.3358
