チイキ,地域,1285,1285,480,-7.2897
チイサ,小さ,11,11,471,-6.6549
チイサイ,小さい,19,19,471,-7.0951
チイサウ,小さう,31,31,471,-6.5098
チイサカレ,小さかれ,29,29,471,-6.5022
チイサキ,小さき,21,21,471,-6.5025
チイサク,小さく,35,35,471,-6.5853
チイサシ,小さし,23,23,471,-6.5097
チイサナ,小さな,1315,1315,220,-6.4954
チイセエ,小せえ,19,19,471,-7.0951
チカイ,近い,19,19,471,-6.5979
チカイッ,近いっ,19,19,471,-7.6061
チカウ,近う,31,31,471,-6.0127
チカカレ,近かれ,29,29,471,-6.0051
チカキ,近き,21,21,471,-6.0054
チカク,近く,35,35,471,-6.0882
チカク,近く,1314,1314,220,-6.4277
チカシ,近し,23,23,471,-6.0126
チカヅキ,近づき,689,689,471,-7.2137
チカヅク,近づく,679,679,471,-7.1731
チカヅケ,近づけ,685,685,471,-7.1730
チガイ,違い,1284,1284,468,-4.6864
チガイ,違い,832,832,471,-4.8376
チガウ,違う,817,817,471,-4.7941
チガエ,違え,826,826,471,-4.7884
チケエ,近え,19,19,471,-6.5979
チナミ,ちなみ,767,767,6,-7.5056
チナミニ,ちなみに,555,555,478,-5.8445
チナム,ちなむ,762,762,6,-7.4687
チナメ,ちなめ,765,765,6,-7.4647
チャイ,ちゃい,307,1273,420,-7.8250
チャウ,ちゃう,1252,1252,17,-3.7790
チャウ,ちゃう,307,1253,17,-6.9038
チャン,ちゃん,1302,1302,51,-4.1693
チャント,ちゃんと,1281,1281,17,-6.0790
チュウカジンミンキョウワコク,中華人民共和国,1294,1294,240,-7.2952
チュウゴク,中国,1294,1294,240,-5.1768
チュウゴク,中国,1293,1293,240,-5.2351
チュウシャジョウ,駐車場,1293,1293,414,-7.6170
チュウシン,中心,1285,1285,356,-7.3368
チョ,ちょ,1308,1308,437,-4.6931
チョウサ,調査,1283,1283,425,-7.6865
チョウセン,朝鮮,1294,1294,135,-7.1228
チョウダイ,ちょうだい,1308,1308,420,-6.7501
チョウド,ちょうど,1281,1281,143,-7.2928
チョクゴ,直後,1314,1314,282,-7.2050
チョクセツ,直接,1314,1314,468,-6.7790
チョット,ちょっと,1282,1282,17,-5.2102
チョー,チョー,559,559,244,-7.5422
チーム,チーム,1285,1285,334,-7.3978
