ダイ,だい,265,265,331,-4.9615
ダイガク,大学,1285,1285,314,-7.2948
ダイジ,大事,1287,1287,66,-6.1510
ダイジ,大事,1285,1285,66,-6.3275
ダイジョウブ,大丈夫,1287,1287,17,-5.9376
ダイスキ,大好き,1287,1287,66,-6.3328
ダイタイ,だいたい,1281,1281,23,-7.7910
ダイタイ,大体,1314,1314,23,-7.8433
ダイヒョウ,代表,1283,1283,334,-7.2623
ダイブ,だいぶ,1281,1281,48,-7.7051
ダイメ,代目,1300,1300,73,-7.2319
ダカラ,だから,555,555,17,-5.4314
ダカラ,だから,453,297,17,-6.7185
ダカラコソ,だからこそ,555,555,252,-7.3956
ダガ,だが,555,555,282,-6.6438
ダガ,だが,453,299,17,-7.7817
ダケ,だけ,338,338,468,-2.4590
ダケデ,だけで,338,149,17,-7.8881
ダケド,だけど,453,301,17,-6.6678
ダケド,だけど,555,555,420,-7.0834
ダシ,出し,1053,1053,258,-4.1710
ダシ,だし,1053,1053,155,-4.3729
ダシ,出し,735,735,258,-5.0513
ダシ,だし,453,304,17,-7.6636
ダス,出す,1037,1037,481,-4.2456
ダス,だす,1037,1037,438,-4.5844
ダス,出す,731,731,481,-5.1014
ダセ,出せ,734,734,481,-5.0941
ダッタ,だった,457,435,17,-6.5270
ダッテ,だって,339,339,17,-3.2391
ダッテ,だって,271,271,17,-4.8197
ダッテ,だって,555,555,17,-7.2809
ダト,だと,453,164,17,-6.6193
ダト,だと,453,309,17,-7.9369
ダトオモイ,だと思い,453,832,17,-7.8199
ダトオモイマス,だと思います,453,491,17,-7.8784
ダナ,だな,453,275,17,-7.3947
ダニ,だに,340,340,99,-4.5817
ダネ,だね,453,279,17,-7.7790
ダノ,だの,361,361,437,-3.9830
ダブリュダブリュダブリュー,www,1293,1293,493,-6.7881
ダメ,ダメ,1287,1287,17,-6.3452
ダメ,だめ,1287,1287,17,-7.6888
ダヨ,だよ,453,288,17,-6.1764
ダヨネ,だよね,453,279,17,-7.2236
ダリ,だり,362,362,60,-4.7851
ダリ,だり,308,1203,60,-6.3455
ダロウ,だろう,455,506,17,-7.0639
ダンセイ,男性,1285,1285,42,-7.7541
ダー,だー,453,453,80,-7.8647
